,ds,y
0,2010-01-04,1116.1
1,2010-01-05,1117.1
2,2010-01-06,1137.45
3,2010-01-07,1130.45
4,2010-01-08,1137.0
5,2010-01-11,1150.4
6,2010-01-12,1127.55
7,2010-01-13,1136.45
8,2010-01-14,1140.95
9,2010-01-15,1130.25
10,2010-01-18,1132.93
11,2010-01-19,1137.5
12,2010-01-20,1111.15
13,2010-01-21,1093.45
14,2010-01-22,1092.3
15,2010-01-25,1097.5
16,2010-01-26,1097.25
17,2010-01-27,1087.95
18,2010-01-28,1085.3
19,2010-01-29,1080.05
20,2010-02-01,1105.95
21,2010-02-02,1113.8
22,2010-02-03,1109.85
23,2010-02-04,1064.2
24,2010-02-05,1065.3
25,2010-02-08,1061.8
26,2010-02-09,1077.65
27,2010-02-10,1070.9
28,2010-02-11,1092.0
29,2010-02-12,1092.55
30,2010-02-15,1100.0
31,2010-02-16,1118.0
32,2010-02-17,1108.25
33,2010-02-18,1108.63
34,2010-02-19,1118.45
35,2010-02-22,1112.95
36,2010-02-23,1102.3
37,2010-02-24,1095.38
38,2010-02-25,1106.05
39,2010-02-26,1116.85
40,2010-03-01,1116.3
41,2010-03-02,1133.18
42,2010-03-03,1139.3
43,2010-03-04,1131.25
44,2010-03-05,1133.9
45,2010-03-08,1123.63
46,2010-03-09,1120.5
47,2010-03-10,1107.55
48,2010-03-11,1108.68
49,2010-03-12,1100.85
50,2010-03-15,1108.2
51,2010-03-16,1126.65
52,2010-03-17,1119.47
53,2010-03-18,1126.33
54,2010-03-19,1105.95
55,2010-03-22,1101.15
56,2010-03-23,1104.1
57,2010-03-24,1085.63
58,2010-03-25,1089.47
59,2010-03-26,1106.47
60,2010-03-29,1108.2
61,2010-03-30,1102.88
62,2010-03-31,1112.68
63,2010-04-01,1125.58
64,2010-04-02,1119.95
65,2010-04-05,1129.95
66,2010-04-06,1133.2
67,2010-04-07,1146.95
68,2010-04-08,1150.13
69,2010-04-09,1160.95
70,2010-04-12,1154.63
71,2010-04-13,1150.2
72,2010-04-14,1154.68
73,2010-04-15,1157.58
74,2010-04-16,1136.45
75,2010-04-19,1134.38
76,2010-04-20,1139.3
77,2010-04-21,1145.35
78,2010-04-22,1140.35
79,2010-04-23,1156.8
80,2010-04-26,1152.5
81,2010-04-27,1167.72
82,2010-04-28,1164.43
83,2010-04-29,1166.3
84,2010-04-30,1178.05
85,2010-05-03,1181.35
86,2010-05-04,1171.53
87,2010-05-05,1174.58
88,2010-05-06,1207.45
89,2010-05-07,1207.1
90,2010-05-10,1201.2
91,2010-05-11,1229.55
92,2010-05-12,1236.6
93,2010-05-13,1231.72
94,2010-05-14,1231.15
95,2010-05-17,1223.0
96,2010-05-18,1220.75
97,2010-05-19,1190.85
98,2010-05-20,1182.15
99,2010-05-21,1176.13
100,2010-05-24,1190.95
101,2010-05-25,1200.07
102,2010-05-26,1210.1
103,2010-05-27,1209.63
104,2010-05-28,1213.38
105,2010-05-31,1216.4
106,2010-06-01,1224.4
107,2010-06-02,1222.82
108,2010-06-03,1207.1
109,2010-06-04,1218.85
110,2010-06-07,1239.0
111,2010-06-08,1234.3
112,2010-06-09,1231.55
113,2010-06-10,1216.85
114,2010-06-11,1225.55
115,2010-06-14,1221.2
116,2010-06-15,1233.55
117,2010-06-16,1230.85
118,2010-06-17,1244.3
119,2010-06-18,1255.88
120,2010-06-21,1231.07
121,2010-06-22,1238.35
122,2010-06-23,1236.5
123,2010-06-24,1243.7
124,2010-06-25,1254.5
125,2010-06-28,1237.03
126,2010-06-29,1239.85
127,2010-06-30,1241.15
128,2010-07-01,1199.03
129,2010-07-02,1210.45
130,2010-07-05,1208.03
131,2010-07-06,1193.53
132,2010-07-07,1201.7
133,2010-07-08,1197.45
134,2010-07-09,1210.6
135,2010-07-12,1195.9
136,2010-07-13,1210.55
137,2010-07-14,1207.3
138,2010-07-15,1207.75
139,2010-07-16,1192.1
140,2010-07-19,1183.35
141,2010-07-20,1191.25
142,2010-07-21,1185.55
143,2010-07-22,1193.7
144,2010-07-23,1188.28
145,2010-07-26,1181.38
146,2010-07-27,1161.55
147,2010-07-28,1162.6
148,2010-07-29,1167.22
149,2010-07-30,1180.3
150,2010-08-02,1180.95
151,2010-08-03,1184.95
152,2010-08-04,1195.1
153,2010-08-05,1194.15
154,2010-08-06,1204.55
155,2010-08-09,1200.45
156,2010-08-10,1202.9
157,2010-08-11,1196.8
158,2010-08-12,1212.13
159,2010-08-13,1214.6
160,2010-08-16,1223.93
161,2010-08-17,1223.97
162,2010-08-18,1228.78
163,2010-08-19,1231.35
164,2010-08-20,1227.05
165,2010-08-23,1224.5
166,2010-08-24,1228.4
167,2010-08-25,1239.05
168,2010-08-26,1235.13
169,2010-08-27,1237.15
170,2010-08-30,1235.55
171,2010-08-31,1246.7
172,2010-09-01,1243.6
173,2010-09-02,1250.35
174,2010-09-03,1245.9
175,2010-09-06,1248.95
176,2010-09-07,1253.95
177,2010-09-08,1254.1
178,2010-09-09,1243.2
179,2010-09-10,1245.65
180,2010-09-13,1244.65
181,2010-09-14,1268.65
182,2010-09-15,1267.95
183,2010-09-16,1275.05
184,2010-09-17,1273.95
185,2010-09-20,1278.25
186,2010-09-21,1286.55
187,2010-09-22,1291.25
188,2010-09-23,1292.45
189,2010-09-24,1296.2
190,2010-09-27,1294.75
191,2010-09-28,1308.95
192,2010-09-29,1309.85
193,2010-09-30,1308.45
194,2010-10-01,1318.7
195,2010-10-04,1315.0
196,2010-10-05,1340.5
197,2010-10-06,1349.15
198,2010-10-07,1333.5
199,2010-10-08,1342.8
200,2010-10-11,1353.65
201,2010-10-12,1349.85
202,2010-10-13,1371.9
203,2010-10-14,1381.0
204,2010-10-15,1368.35
205,2010-10-18,1369.2
206,2010-10-19,1335.15
207,2010-10-20,1345.35
208,2010-10-21,1325.15
209,2010-10-22,1328.25
210,2010-10-25,1340.05
211,2010-10-26,1340.25
212,2010-10-27,1325.15
213,2010-10-28,1344.15
214,2010-10-29,1359.05
215,2010-11-01,1352.25
216,2010-11-02,1356.75
217,2010-11-03,1348.8
218,2010-11-04,1391.4
219,2010-11-05,1393.3
220,2010-11-08,1409.5
221,2010-11-09,1393.05
222,2010-11-10,1403.2
223,2010-11-11,1408.65
224,2010-11-12,1368.25
225,2010-11-15,1360.3
226,2010-11-16,1339.35
227,2010-11-17,1335.65
228,2010-11-18,1353.75
229,2010-11-19,1353.2
230,2010-11-22,1366.15
231,2010-11-23,1376.15
232,2010-11-24,1372.4
233,2010-11-25,1374.65
234,2010-11-26,1363.05
235,2010-11-29,1366.45
236,2010-11-30,1386.8
237,2010-12-01,1386.8
238,2010-12-02,1385.65
239,2010-12-03,1413.45
240,2010-12-06,1423.45
241,2010-12-07,1400.9
242,2010-12-08,1381.3
243,2010-12-09,1387.15
244,2010-12-10,1385.25
245,2010-12-13,1394.45
246,2010-12-14,1396.1
247,2010-12-15,1379.4
248,2010-12-16,1369.65
249,2010-12-17,1374.9
250,2010-12-20,1385.5
251,2010-12-21,1385.3
252,2010-12-22,1385.1
253,2010-12-23,1378.25
254,2010-12-27,1383.9
255,2010-12-28,1405.85
256,2010-12-29,1411.65
257,2010-12-30,1404.25
258,2010-12-31,1420.55
259,2011-01-03,1414.1
260,2011-01-04,1380.8
261,2011-01-05,1377.9
262,2011-01-06,1370.7
263,2011-01-07,1364.7
264,2011-01-10,1373.9
265,2011-01-11,1380.5
266,2011-01-12,1387.7
267,2011-01-13,1372.4
268,2011-01-14,1360.9
269,2011-01-17,1360.5
270,2011-01-18,1367.65
271,2011-01-19,1370.47
272,2011-01-20,1345.82
273,2011-01-21,1342.1
274,2011-01-24,1334.54
275,2011-01-25,1332.23
276,2011-01-26,1345.39
277,2011-01-27,1314.43
278,2011-01-28,1336.7
279,2011-01-31,1333.0
280,2011-02-01,1342.44
281,2011-02-02,1335.05
282,2011-02-03,1354.95
283,2011-02-04,1348.96
284,2011-02-07,1352.17
285,2011-02-08,1364.04
286,2011-02-09,1363.58
287,2011-02-10,1363.47
288,2011-02-11,1356.71
289,2011-02-14,1361.5
290,2011-02-15,1373.9
291,2011-02-16,1376.0
292,2011-02-17,1385.22
293,2011-02-18,1390.45
294,2011-02-21,1406.59
295,2011-02-22,1398.9
296,2011-02-23,1411.55
297,2011-02-24,1402.3
298,2011-02-25,1410.35
299,2011-02-28,1410.93
300,2011-03-01,1432.92
301,2011-03-02,1434.3
302,2011-03-03,1415.77
303,2011-03-04,1431.15
304,2011-03-07,1431.3
305,2011-03-08,1428.84
306,2011-03-09,1431.07
307,2011-03-10,1411.65
308,2011-03-11,1417.94
309,2011-03-14,1426.31
310,2011-03-15,1394.11
311,2011-03-16,1393.55
312,2011-03-17,1404.61
313,2011-03-18,1420.02
314,2011-03-21,1426.59
315,2011-03-22,1428.58
316,2011-03-23,1438.11
317,2011-03-24,1431.86
318,2011-03-25,1429.9
319,2011-03-28,1420.69
320,2011-03-29,1418.78
321,2011-03-30,1424.06
322,2011-03-31,1432.0
323,2011-04-01,1428.9
324,2011-04-04,1434.42
325,2011-04-05,1456.05
326,2011-04-06,1459.13
327,2011-04-07,1458.5
328,2011-04-08,1475.1
329,2011-04-11,1463.32
330,2011-04-12,1453.1
331,2011-04-13,1457.0
332,2011-04-14,1474.9
333,2011-04-15,1486.6
334,2011-04-18,1495.94
335,2011-04-19,1495.05
336,2011-04-20,1502.35
337,2011-04-21,1504.34
338,2011-04-25,1507.33
339,2011-04-26,1507.18
340,2011-04-27,1526.95
341,2011-04-28,1535.7
342,2011-04-29,1563.45
343,2011-05-02,1545.15
344,2011-05-03,1536.87
345,2011-05-04,1516.7
346,2011-05-05,1473.5
347,2011-05-06,1495.6
348,2011-05-09,1513.0
349,2011-05-10,1515.87
350,2011-05-11,1500.5
351,2011-05-12,1506.52
352,2011-05-13,1495.25
353,2011-05-16,1490.07
354,2011-05-17,1486.92
355,2011-05-18,1497.12
356,2011-05-19,1493.77
357,2011-05-20,1512.05
358,2011-05-23,1517.15
359,2011-05-24,1526.47
360,2011-05-25,1526.02
361,2011-05-26,1519.15
362,2011-05-27,1536.26
363,2011-05-30,1538.82
364,2011-05-31,1535.57
365,2011-06-01,1540.92
366,2011-06-02,1533.57
367,2011-06-03,1542.15
368,2011-06-06,1544.55
369,2011-06-07,1544.57
370,2011-06-08,1537.67
371,2011-06-09,1544.4
372,2011-06-10,1531.3
373,2011-06-13,1515.95
374,2011-06-14,1524.0
375,2011-06-15,1530.42
376,2011-06-16,1529.22
377,2011-06-17,1539.4
378,2011-06-20,1540.2
379,2011-06-21,1547.15
380,2011-06-22,1547.97
381,2011-06-23,1520.98
382,2011-06-24,1502.75
383,2011-06-27,1497.07
384,2011-06-28,1502.12
385,2011-06-29,1511.65
386,2011-06-30,1500.6
387,2011-07-01,1487.75
388,2011-07-04,1496.54
389,2011-07-05,1516.17
390,2011-07-06,1529.42
391,2011-07-07,1532.42
392,2011-07-08,1544.2
393,2011-07-11,1554.1
394,2011-07-12,1567.22
395,2011-07-13,1582.7
396,2011-07-14,1587.42
397,2011-07-15,1593.75
398,2011-07-18,1605.4
399,2011-07-19,1588.87
400,2011-07-20,1602.12
401,2011-07-21,1590.1
402,2011-07-22,1601.25
403,2011-07-25,1614.9
404,2011-07-26,1619.3
405,2011-07-27,1613.95
406,2011-07-28,1617.02
407,2011-07-29,1624.85
408,2011-08-01,1620.2
409,2011-08-02,1660.05
410,2011-08-03,1661.4
411,2011-08-04,1649.05
412,2011-08-05,1661.05
413,2011-08-08,1717.35
414,2011-08-09,1744.15
415,2011-08-10,1795.05
416,2011-08-11,1767.82
417,2011-08-12,1746.6
418,2011-08-15,1765.7
419,2011-08-16,1786.6
420,2011-08-17,1788.65
421,2011-08-18,1824.6
422,2011-08-19,1852.05
423,2011-08-22,1898.17
424,2011-08-23,1830.82
425,2011-08-24,1751.27
426,2011-08-25,1772.15
427,2011-08-26,1828.2
428,2011-08-29,1788.42
429,2011-08-30,1835.52
430,2011-08-31,1825.34
431,2011-09-01,1825.17
432,2011-09-02,1882.85
433,2011-09-05,1901.34
434,2011-09-06,1873.17
435,2011-09-07,1817.27
436,2011-09-08,1869.24
437,2011-09-09,1856.5
438,2011-09-12,1814.33
439,2011-09-13,1834.06
440,2011-09-14,1820.81
441,2011-09-15,1789.61
442,2011-09-16,1811.41
443,2011-09-19,1778.68
444,2011-09-20,1803.52
445,2011-09-21,1780.26
446,2011-09-22,1736.28
447,2011-09-23,1644.1
448,2011-09-26,1628.13
449,2011-09-27,1649.58
450,2011-09-28,1608.66
451,2011-09-29,1615.16
452,2011-09-30,1623.83
453,2011-10-03,1660.93
454,2011-10-04,1624.63
455,2011-10-05,1642.43
456,2011-10-06,1650.38
457,2011-10-07,1638.16
458,2011-10-10,1675.93
459,2011-10-11,1663.13
460,2011-10-12,1674.58
461,2011-10-13,1662.71
462,2011-10-14,1680.83
463,2011-10-17,1670.53
464,2011-10-18,1655.05
465,2011-10-19,1649.56
466,2011-10-20,1620.8
467,2011-10-21,1641.67
468,2011-10-24,1653.04
469,2011-10-25,1705.18
470,2011-10-26,1717.63
471,2011-10-27,1745.44
472,2011-10-28,1743.3
473,2011-10-31,1709.82
474,2011-11-01,1717.98
475,2011-11-02,1738.39
476,2011-11-03,1760.75
477,2011-11-04,1754.84
478,2011-11-07,1795.43
479,2011-11-08,1785.79
480,2011-11-09,1769.3
481,2011-11-10,1758.62
482,2011-11-11,1788.36
483,2011-11-14,1780.04
484,2011-11-15,1780.89
485,2011-11-16,1762.42
486,2011-11-17,1720.7
487,2011-11-18,1724.0
488,2011-11-21,1677.06
489,2011-11-22,1698.88
490,2011-11-23,1692.32
491,2011-11-24,1695.09
492,2011-11-25,1680.46
493,2011-11-28,1711.71
494,2011-11-29,1715.65
495,2011-11-30,1749.34
496,2011-12-01,1745.38
497,2011-12-02,1746.65
498,2011-12-05,1722.03
499,2011-12-06,1729.29
500,2011-12-07,1742.78
501,2011-12-08,1707.38
502,2011-12-09,1711.41
503,2011-12-12,1666.33
504,2011-12-13,1631.66
505,2011-12-14,1576.28
